10694;CRINT93-000-L            ;4746453;93-94;INTREPID тюпю кеб;961;;;;;333-1142L-US;;;;;;3
15610;CRINT95-000-R            ;4778256;95-97;INTREPID тюпю опюб;970;;;;;333-1137R-US;;;;;;3
10693;CRINT93-000-R            ;4746452;93-94;INTREPID тюпю опюб;1076;;;;;333-1142R-US;;;;;;3
12761;CRINT93-030-L            ;4746457;93-94;INTREPID сйюг.онбнпнрю сцкнбни кеб;923;;;+;7 ДМ;333-1522L-US;;;;;;3
17981;CRINT95-030-L            ;4778255;95-97;INTREPID сйюг.онбнпнрю сцкнбни кеб;697;;;;;333-1524L-US;;;;;;3
12762;CRINT93-030-R            ;4746456;93-94;INTREPID сйюг.онбнпнрю сцкнбни опюб;923;;;+;7 ДМ;333-1522R-US;;;;;;3
17982;CRINT95-030-R            ;4778254;95-97;INTREPID сйюг.онбнпнрю сцкнбни опюб;839;;;+;7 ДМ;333-1524R-US;;;;;;3
15611;CRINT93-070-L            ;4630010;93-97;INTREPID тюпю опнрхбнрсл кеб;925;;;;;333-2003L-AS;;;;;;3
15612;CRINT93-070-R            ;4630010;93-97;INTREPID тюпю опнрхбнрсл опюб;910;;;;;333-2003R-AS;;;;;;3
10122;CRINT93-160B             ;4723695;93-97;INTREPID {ES} аюлоеп оепедм я нрб о/опнрхбнрсл вепм;3536;;;;;;;;;;;3
5081;CRINT93-270M-L           ;4756938;93-97;INTREPID йпшкн оепедм кеб лерюк;3767;1;;;;;;;;;;3
5082;CRINT93-270M-R           ;4756937;93-97;INTREPID йпшкн оепедм опюб лерюк;3767;;;;;;;;;;;3
5080;CRINT93-330              ;4756122;93-97;INTREPID йюонр;6187;;;;;;;;;;;3
11335;CRINT93-640B             ;4723697;93-97;INTREPID аюлоеп гюдм цпсмр вепм;1223;+;;;;;;;;;;3
18687;CRINT93-810-L            ;4616403;93-97;INTREPID {+CONCORD 93-04)(VISION 93-97)(NEWYORKER/LHS 94-97)(LHS/300M 99-04)} пшвюц оепедм ондбеяйх кеб мхфм;1207;;;+;7 ДМ;;;;;;;3
18686;CRINT93-810-R            ;4616402;93-97;INTREPID {+CONCORD 93-04)(VISION 93-97)(NEWYORKER/LHS 94-97)(LHS/300M 99-04)} пшвюц оепедм ондбеяйх опюб мхфм;1207;;;+;7 ДМ;;;;;;;3
12561;CRINT93-910              ;4592052;93-97;INTREPID {CONCORDE/NEW YORKER/LHS/VISION} пюдхюрнп нукюфдем AT;4803;;;;;;;;;;;3
;;;;;;;;;;;;;;;;4
;DODGE INTREPID (98-04);;;;;;;;;;;;;;;2
29154;CRINT98-000-L            ;5161537AA;98-04;INTREPID тюпю кеб EAGLE EYES;0;;;;;;;;;;;3
29155;CRINT98-000-R            ;5161536AA;98-04;INTREPID тюпю опюб EAGLE EYES;0;;;;;;;;;;;3
29463;CRINT98-001B-N           ;SK3300-DITP98-YJM;98-04;INTREPID тюпю к+о (йнлокейр) рчмхмц я 2 яберъы нандй (SONAR) бмсрпх вепм;0;;;;;;;;;;;3
29776;CRINT98-002H-N           ;SK3300-DITP98-Y;98-;INTREPID тюпю к+о (йнлокейр) рчмхмц я 2 яберъы нандй (SONAR) бмсрпх упнл;0;;;;;;;;;;;3
20638;CRINT98-330              ;5003098AC;98-04;INTREPID йюонр;3795;+;;;;;;;;;;3
;;;;;;;;;;;;;;;;4
;DODGE NEON (00-);;;;;;;;;;;;;;;2
25860;CRNEO03-000B-N           ;SK3300-CNE02-JM;03-05;NEON тюпю к+о (йнлокейр) рчмхмц кхмгнбюм я яберъы нандй (SONAR) бмсрпх вепм;6469;;;;;;;;;;;3
26361;CRNEO03-001H-N           ;;03-05;NEON тюпю к+о (йнлокейр) рчмхмц кхмгнбюм (DEPO) бмсрпх упнл;6906;;;;;M34-1102P-AS1;;;;;;3
29162;CRNEO03-001-L            ;5303551AI/AL;03-05;NEON тюпю кеб EAGLE EYES;0;;;;;;;;;;;3
29163;CRNEO03-001-R            ;5303550AI/AL;03-05;NEON тюпю опюб EAGLE EYES;0;;;;;;;;;;;3
16801;CRNEO00-010-L            ;5288509AD/E/F;00-02;NEON тюпю +сйюг.онбнпнрю кеб;1643;;;;;333-1147L-HS1;;;;;;3
16802;CRNEO00-010-R            ;5288508AD/E/F;00-02;NEON тюпю +сйюг.онбнпнрю опюб;1643;;;;;333-1147R-HS1;;;;;;3
25861;CRNEO00-011H-N           ;SK3300-CNE00;00-02;NEON тюпю +сйюг.онбнпнрю к+о (йнлокейр) рчмхмц кхмгнбюм я 2 яберъы нандй (SONAR) бмсрпх упнл;6469;;;;;;;;;;;3
25862;CRNEO00-012B-N           ;SK3300-CNE00-JM;00-02;NEON тюпю +сйюг.онбнпнрю к+о (йнлокейр) рчмхмц кхмгнбюм я 2 яберъы нандй (SONAR) бмсрпх вепм;6216;;;;;;;;;;;3
26360;CRNEO00-013B-N           ;;00-02;NEON тюпю +сйюг.онбнпнрю к+о (йнлокейр) рчмхмц бмсрпх вепм;3821;;;;;333-1147PXAS2;;;;;;3
29152;CRNEO00-014-L            ;5288509AD/E/F;00-02;NEON тюпю +сйюг.онбнпнрю кеб EAGLE EYES;0;;;;;;;;;;;3
29153;CRNEO00-014-R            ;5288509AD/E/F;00-02;NEON тюпю +сйюг.онбнпнрю опюб EAGLE EYES;0;;;;;;;;;;;3
29164;CRNEO00-015H-N           ;CS138-B0012;00-02;NEON тюпю +сйюг.онбнпнрю к+о (йнлокейр) рчмхмц опнгпюв EAGLE EYES бмсрпх упнл;0;;;;;;;;;;;3
29165;CRNEO00-016B-N           ;CS138-B1012;00-02;NEON тюпю +сйюг.онбнпнрю к+о (йнлокейр) рчмхмц опнгпюв EAGLE EYES бмсрпх вепм;0;;;;;;;;;;;3
18424;CRNEO00-070-L            ;5288515/5303473AA/AB;00-02;NEON тюпю опнрхбнрсл кеб;1179;+;;;;333-2005L-AR;;;;;;3
18425;CRNEO00-070-R            ;5288514/5303472AA/AB;00-02;NEON тюпю опнрхбнрсл опюб;1179;+;;;;333-2005R-AR;;;;;;3
15270;CRNEO00-160X             ;5014480AB;00-02;NEON аюлоеп оепедм цпсмр;1155;1;;;;;;;;;;3
19847;CRNEO00-160B             ;5014480AB;00-02;NEON аюлоеп оепедм вепм;957;;17 яЕМ;;;;;;;;;3
15085;CRNEO00-270-L            ;5012671AC;00-05;NEON йпшкн оепедм кеб;927;+;;;;;;;;;;3
15086;CRNEO00-270-R            ;5012670AB;00-05;NEON йпшкн оепедм опюб я нрб о/юмреммс;927;+;17 яЕМ;;;;;;;;;3
15087;CRNEO00-330              ;05012442AB;00-02;NEON йюонр;2673;+;;;;;;;;;;3
25863;CRNEO00-740B-N           ;SK3700-NEON99-JM;00-02;NEON тнмюпэ гюдм бмеьм к+о (йнлокейр) рчмхмц (яедюм) опнгпюв (LEXUS рхо) (SONAR) бмсрпх вепм;3332;;;;;;;;;;;3
28644;CRNEO03-740RT-N          ;CS117-UURD2;03-05;NEON тнмюпэ гюдм бмеьм к+о (йнлокейр) рчмхмц EAGLE EYES опнгпюв йпюям-рнмхп;2902;;;;;;;;;;;3
18804;CRNEO03-740H-N           ;;03-05;NEON тнмюпэ гюдм бмеьм к+о (йнлокейр) рчмхмц я дхнд опнгпюв бмсрпх упнл;4812;;;;;334-1911PXUSV;;;;;;3
29156;CRNEO00-741-L            ;5288527AF/AI/AJ;00-02;NEON тнмюпэ гюдм бмеьм кеб EAGLE EYES;0;;;;;;;;;;;3
29171;CRNEO03-741-L            ;5288527AL/AM;03-05;NEON тнмюпэ гюдм бмеьм кеб EAGLE EYES;0;;;;;;;;;;;3
29157;CRNEO00-741-R            ;5288526AF/AI/AJ;00-02;NEON тнмюпэ гюдм бмеьм опюб EAGLE EYES;0;;;;;;;;;;;3
29172;CRNEO03-741-R            ;5288526AL/AM;03-05;NEON тнмюпэ гюдм бмеьм опюб EAGLE EYES;0;;;;;;;;;;;3
22890;CRNEO00-810-L            ;5272237AC;00-;NEON пшвюц оепедм ондбеяйх кеб мхфм;1258;;;;;;;;;;;3
22889;CRNEO00-810-R            ;5272236AC;00-;NEON пшвюц оепедм ондбеяйх опюб мхфм;1258;;;;;;;;;;;3
22167;CRNEO00-910              ;5019214AA;00-02;NEON {4-У ЯРСОЕМВЮРЮЪ} пюдхюрнп нукюфдем AT;3059;1;;;;;;;;;69210K;3
22168;CRNEO00-911              ;5014580AA;00-02;NEON {+AT 3-У ЯРСОЕМВЮРЮЪ} пюдхюрнп нукюфдем MT;3033;;;;;;;;;;69209K;3
25443;CRNEO00-930              ;5014582/5014582AA/5014582AB/5014582AC;00-;NEON йнмдемяюрнп йнмдхж;2679;;;;;;;;;;94467K;3
;;;;;;;;;;;;;;;;4
;DODGE NEON (95-99);;;;;;;;;;;;;;;2
10054;CRNEO95-000-L            ;4761449;95-99;NEON тюпю кеб;763;1;;;;333-1105L-HS;;;;;;3
10053;CRNEO95-000-R            ;4761448;95-99;NEON тюпю опюб;763;1;;;;333-1105R-HS;;;;;;3
18938;CRNEO95-001H-N           ;рчмхмц;95-99;NEON тюпю к+о (йнлокейр) рчмхмц кхмгнбюм упсярюк опнгпюв бмсрпх упнл;4590;;;;;333-1166PXAS1;;;;;;3
28645;CRNEO95-002H-N           ;CS148-B0014;95-99;NEON тюпю к+о (йнлокейр) рчмхмц упсярюк опнгпюв + цюаюпхр сй.онбнп EAGLE EYES бмсрпх упнл;3188;;;;;;;;;;;3
12738;CRNEO95-050W-L           ;;95-99;NEON тнмюпэ-йюрютнр кеб аек;268;;;+;7 ДМ;333-1608L-US;;;;;;3
12737;CRNEO95-050W-R           ;;95-99;NEON тнмюпэ-йюрютнр опюб аек;268;;;+;7 ДМ;333-1608R-US;;;;;;3
5087;CRNEO95-100B             ;4741499;95-99;NEON пеьерйю пюдхюрнпю вепм;232;1;17 яЕМ;;;;;;;;;3
10121;CRNEO95-160B             ;4741654;95-99;NEON аюлоеп оепедм аег нрб о/опнрхбнрсл вепм;792;+;24 яЕМ;;;;;;;;;3
11712;CRNEO95-161X             ;4741655;95-99;NEON {SPORT} аюлоеп оепедм я нрб о/опнрхбнрсл цпсмр;1039;;;;;;;;;;;3
12423;CRNEO95-240              ;5288003;95-99;NEON сяхкхрекэ аюлоепю оепедм;529;+;;;;;;;;;;3
5085;CRNEO95-270-L            ;4741217;95-99;NEON йпшкн оепедм кеб;794;1;;;;;;;;;;3
5084;CRNEO95-270-R            ;4741216;95-99;NEON йпшкн оепедм опюб;794;+;;;;;;;;;;3
12643;CRNEO95-330              ;4783286AC/4783286;95-99;NEON {SPORT} йюонр;2968;;;;;;;;;;;3
5086;CRNEO95-331              ;4740730;95-99;NEON йюонр;2673;+;;;;;;;;;;3
12422;CRNEO95-380              ;;95-99;NEON ясоонпр пюдхюрнпю;2517;;;;;;;;;;;3
13419;CRNEO95-740-L            ;;95-99;NEON тнмюпэ гюдм бмеьм кеб;1050;;;;;333-1910L-US;;;;;;3
13420;CRNEO95-740-R            ;;95-99;NEON тнмюпэ гюдм бмеьм опюб;1001;;;;;333-1910R-US;;;;;;3
10050;CRNEO95-810-L            ;4626273;95-99;NEON пшвюц оепедм ондбеяйх кеб мхфм;1578;;;;;;;;;;;3
10049;CRNEO95-810-R            ;4509774;95-99;NEON пшвюц оепедм ондбеяйх опюб мхфм;1578;;;;;;;;;;;3
11222;CRNEO95-841-Z            ;4762137;95-99;NEON ярнийю ярюахкхгюрнпю к=о оепед;94;;;;;;;;;;;3
11652;CRNEO95-910              ;4740097/4495947;95-99;NEON пюдхюрнп нукюфдем AT 2 (1 ПЪД);3136;;;;;;;;;;;3
20114;CRNEO95-911              ;4740097/4495947;95-99;NEON пюдхюрнп нукюфдем AT 2;2424;;;;;;;;;;;3
13558;CRNEO95-930              ;4740109;95-97;NEON йнмдемяюрнп йнмдхж;4078;;;;;;;;;;;3
;;;;;;;;;;;;;;;;4
;DODGE NITRO (07-);;;;;;;;;;;;;;;2
28652;CRNIT07-000H-N           ;CS248-B0WCA-2V;07-;NITRO тюпю к+о (йнлокейр) рчмхмц я яберъы нандй , дхнд сй.онбнп EAGLE EYES бмсрпх упнл;10726;;;;;;;;;;;3
29181;CRNIT07-000B-N           ;CS248-B1WCA-2V;07-;NITRO тюпю к+о (йнлокейр) рчмхмц я яберъы нандй , дхнд сй.онбнп EAGLE EYES бмсрпх вепм;0;;;;;;;;;;;3
29177;CRNIT07-001-L            ;55157225AB;07-;NITRO тюпю кеб EAGLE EYES;0;;;;;;;;;;;3
29178;CRNIT07-001-R            ;55157224AB;07-;NITRO тюпю опюб EAGLE EYES;0;;;;;;;;;;;3
25923;CRNIT07-100BH            ;5507911AB;07-;NITRO пеьерйю пюдхюрнпю вепм-упнл;6576;;;;;;;;;;;3
25618;CRNIT07-160              ;1FU08CD7AA;07-;NITRO аюлоеп оепедм аег нрб о/опнрхбнрсл;1412;;;;;;;;;;;3
25616;CRNIT07-270-L            ;55360845AC;07-;NITRO йпшкн оепедм кеб;2129;;;;;;;;;;;3
25617;CRNIT07-270-R            ;55360844AD;07-;NITRO йпшкн оепедм опюб;2129;;;;;;;;;;;3
25615;CRNIT07-330              ;55360878AC;07-;NITRO йюонр;3773;;;;;;;;;;;3
25619;CRNIT07-700              ;5116052AC;07-;NITRO {+ COMPASS '07-} сяхкхрекэ аюлоепю гюдм я нрб о/йпчй;2480;;;;;;;;;;;3
29179;CRNIT07-740-L            ;55157151AC/AE;07-;NITRO тнмюпэ гюдм бмеьм кеб EAGLE EYES;0;;;;;;;;;;;3
29180;CRNIT07-740-R            ;55157150AC/AE;07-;NITRO тнмюпэ гюдм бмеьм опюб EAGLE EYES;0;;;;;;;;;;;3
;;;;;;;;;;;;;;;;4
;DODGE STRATUS SEDAN (01-04) /SEBRING SEDAN/йюапхнкер  (01-03);;;;;;;;;;;;;;;2
16804;CRSTR01-000-L            ;4805821AA;01-05;STRATUS {+SEBRING SEDAN/йюапхн 01-02} тюпю кеб (DEPO);1471;+;;;;334-1104L-US;;;;;;3
16805;CRSTR01-000-R            ;4805820AA;01-05;STRATUS {+SEBRING SEDAN/йюапхн 01-02} тюпю опюб (DEPO);1471;+;;;;334-1104R-US;;;;;;3
25903;CRSTR01-001B-N           ;SK3300-DSCS01-YJM;01-05;STRATUS {+SEBRING SEDAN/йюапхн 01-02} тюпю к+о (йнлокейр) рчмхмц кхмгнбюм я 2 яберъы нандй (SONAR) бмсрпх вепм;8786;;;+;7 ДМ;;;;;;;3
29462;CRSTR01-001H-N           ;SK3300-DSCS01-Y;01-05;STRATUS {+SEBRING SEDAN/йюапхн 01-02} тюпю к+о (йнлокейр) рчмхмц кхмгнбюм я 2 яберъы нандй (SONAR) бмсрпх упнл;0;;;;;;;;;;;3
28640;CRSTR01-001-L            ;4805821AA;01-05;STRATUS {+SEBRING SEDAN/йюапхн 01-02} тюпю кеб EAGLE EYES;1527;;;;;;;;;;;3
28641;CRSTR01-001-R            ;4805820AA;01-05;STRATUS {+SEBRING SEDAN/йюапхн 01-02} тюпю опюб EAGLE EYES;1457;;;;;;;;;;;3
17601;CRSTR01-070-Z            ;4805391AB/C;01-05;STRATUS {+SEBRING SEDAN/ CR PACCIFICA 04-} тюпю опнрхбнрсл к=о (DEPO);1118;+;;;;333-2021N-AS;;;;;;3
28661;CRSTR01-071-Z            ;4805391AB/C;01-;STRATUS {+SEBRING SEDAN/ CR PACCIFICA 04-} тюпю опнрхбнрсл к=о EAGLE EYES;931;;;;;;;;;;;3
29654;CRSTR04-100              ;4805900AB;04-05;STRATUS пеьерйю пюдхюрнпю я упнл лнкдхмц;0;;;;;;;;;;;3
29653;CRSTR04-160              ;4B05897AB;04-05;STRATUS аюлоеп оепедм я нрб о/ опнрхбнрсл;0;;;;;;;;;;;3
16575;CRSTR01-160X             ;4805250AB/C;01-03;STRATUS аюлоеп оепедм я нрб о/ опнрхбнрсл цпсмр;2013;+;;;;;;;;;;3
23293;CRSTR01-270-L            ;5018849AB;01-03;STRATUS йпшкн оепедм кеб я нрб о/онбрнпхрекэ;959;1;17 яЕМ;;;;;;;;;3
23294;CRSTR01-270-R            ;5018848AB;01-03;STRATUS йпшкн оепедм опюб я нрб о/онбрнпхрекэ;1058;;17 яЕМ;;;;;;;;;3
23295;CRSTR01-330              ;4814749AD;01-03;STRATUS йюонр;3498;+;17 яЕМ;;;;;;;;;3
25904;CRSTR01-740B-N           ;SK1600-DSCS01-JM;01-05;STRATUS {+SEBRING SEDAN/йюапхн 01-02} тнмюпэ гюдм бмеьм к+о (йнлокейр) рчмхмц опнгпюв я дхнд (SONAR) бмсрпх вепм;7204;;;+;7 ДМ;;;;;;;3
28960;CRSTR01-741R-N           ;SK1600-DSCS01-RS;01-05;STRATUS {+SEBRING SEDAN/йюапхн 01-02} тнмюпэ гюдм бмеьм к+о (йнлокейр) рчмхмц опнгпюв я дхнд (SONAR) рнмхп бмсрпх йпюям;6625;;;;;;;;;;;3
29173;CRSTR01-742-L            ;4805351AB;01-05;STRATUS {+SEBRING SEDAN/йюапхн 01-02} тнмюпэ гюдм бмеьм кеб EAGLE EYES;0;;;;;;;;;;;3
29174;CRSTR01-742-R            ;4805350AB;01-05;STRATUS {+SEBRING SEDAN/йюапхн 01-02} тнмюпэ гюдм бмеьм опюб EAGLE EYES;0;;;;;;;;;;;3
18840;CRSTR95-811-L            ;4764409;95-04;STRATUS {+яIRRUS/SEBRING} пшвюц оепедм ондбеяйх кеб бепум;644;;;;;;;;;;;3
18841;CRSTR95-811-R            ;4764408;95-04;STRATUS {+яIRRUS/SEBRING} пшвюц оепедм ондбеяйх опюб бепум;644;;;;;;;;;;;3
20429;CRSTR01-930              ;5017621AA;01-03;STRATUS йнмдемяюрнп йнмдхж;5940;+;;;;;;;;;;3
;;;;;;;;;;;;;;;;4
;DODGE STRATUS/CIRRUS/ PL BREEZE (95-00);;;;;;;;;;;;;;;2
10061;CRSTR95-000-L            ;4630151;95-96;STRATUS {CIRRUS} тюпю кеб;1750;;;;;333-1135L-HS;;;;;;3
12968;CRSTR97-000-L            ;4630873;97-00;STRATUS {CIRRUS} тюпю кеб;1481;;;;;333-1141L-HS;;;;;;3
10060;CRSTR95-000-R            ;4630150;95-96;STRATUS {CIRRUS} тюпю опюб;1750;;;;;333-1135R-HS;;;;;;3
12969;CRSTR97-000-R            ;4630872;97-00;STRATUS {CIRRUS} тюпю опюб;1481;;;;;333-1141R-HS;;;;;;3
15607;CRSTR95-070-L            ;4778221;95-00;STRATUS {CIRRUS} тюпю опнрхбнрсл кеб;925;;;;;333-2002L-US;;;;;;3
15608;CRSTR95-070-R            ;4778220;95-00;STRATUS {CIRRUS} тюпю опнрхбнрсл опюб;1061;;;+;7 ДМ;333-2002R-US;;;;;;3
10933;CRCIR95-100B             ;MM95RX8;95-98;CIRRUS {STRATUS ебпною} пеьерйю пюдхюрнпю вепм;1884;1;;;;;;;;;;3
16158;PLBRZ95-160X             ;4856126;95-96;BREEZE аюлоеп оепедм аег нрб о/опнрхбнрсл цпсмр;2558;;;;;;;;;;;3
5092;CRCIR95-160X             ;4778376;95-99;CIRRUS {STRATUS ебпною} аюлоеп оепедм цпсмр;6656;;;;;;;;;;;3
5800;CRSTR95-160B             ;4778377;95-96;STRATUS {яIRRUS} аюлоеп оепедм аег нрб о/опнрхбнрсл вепм;1674;;;;;;;;;;;3
12073;CRSTR95-220              ;4630426;95-00;STRATUS {яIRRUS} яоникеп аюлоепю оепедм;859;+;;;;;;;;;;3
5093;CRSTR95-240              ;4630435;95-00;STRATUS {яIRRUS} сяхкхрекэ аюлоепю оепедм;0;;;;;;;;;;;3
5089;CRSTR95-270-L            ;4778241;95-00;STRATUS {яIRRUS} йпшкн оепедм кеб;996;;;;;;;;;;;3
5090;CRSTR95-270-R            ;4778240;95-00;STRATUS {яIRRUS} йпшкн оепедм опюб;996;;;;;;;;;;;3
5091;CRSTR95-330              ;4646849;95-00;STRATUS {яIRRUS} йюонр;3378;;;;;;;;;;;3
11995;CRSTR95-390              ;4646169AB;95-00;STRATUS {яIRRUS} аюкйю ясоонпрю пюдхюр бепум;730;;;;;;;;;;;3
11994;CRSTR95-400-L            ;4696343;95-00;STRATUS {яIRRUS} йпеокемхе тюпш кеб;1245;;;;;;;;;;;3
11993;CRSTR95-400-R            ;4696342;95-00;STRATUS {яIRRUS} йпеокемхе тюпш опюб;1245;;;;;;;;;;;3
11992;CRSTR95-410              ;4584383;95-00;STRATUS {яIRRUS} аюкйю ясоонпрю пюдхюр мхфм;2591;;;;;;;;;;;3
14287;CRCIR95-640X             ;4778380;95-00;CIRRUS {STRATUS ебпною} аюлоеп гюдм цпсмр;5313;;;;;;;;;;;3
11991;CRSTR95-700              ;4630560;95-00;STRATUS {яIRRUS} сяхкхрекэ аюлоепю гюдм;769;+;;;;;;;;;;3
17599;CRSTR95-740-L            ;4814343AC;95-00;STRATUS тнмюпэ гюдм бмеьм кеб;2105;;;;;334-1901L-US;;;;;;3
17600;CRSTR95-740-R            ;4814342AC;95-00;STRATUS тнмюпэ гюдм бмеьм опюб;2105;;;;;334-1901R-US;;;;;;3
12569;CRSTR95-810-L            ;04616579;95-06;STRATUS {яIRRUS} пшвюц оепедм ондбеяйх кеб мхфм;2391;;;;;;;;;;;3
12568;CRSTR95-810-R            ;04616578;95-06;STRATUS {яIRRUS} пшвюц оепедм ондбеяйх опюб мхфм;2391;;;;;;;;;;;3
18840;CRSTR95-811-L            ;4764409;95-04;STRATUS {+яIRRUS/SEBRING} пшвюц оепедм ондбеяйх кеб бепум;644;;;;;;;;;;;3
18841;CRSTR95-811-R            ;4764408;95-04;STRATUS {+яIRRUS/SEBRING} пшвюц оепедм ондбеяйх опюб бепум;644;;;;;;;;;;;3
11223;CRSTR95-840-Z            ;4695831;95-00;STRATUS {CIRRUS} ярнийю ярюахкхгюрнпю к=о гюдм;199;;;;;;;;;;;3
11882;CRSTR95-910              ;4596399AA;95-00;STRATUS {яIRRUS} пюдхюрнп нукюфдем AT 2 2.4 2.5 (1 ПЪД);4326;;;;;;;;;;;3
12187;CRSTR95-911              ;4596399AA/4741108/110;95-00;STRATUS {яIRRUS} пюдхюрнп нукюфдем AT 2 2.4 2.5;3482;;;;;;;;;;;3
16339;CRSTR95-920              ;4798894/95/4592084/4761507;95-00;STRATUS {яIRRUS} лнрнп+бемрхкърнп  пюдхюр нукюфдем дбсубемрхкър я йнпося 4ЖХК;4941;;;;;;;;;;;3
16340;CRSTR95-921              ;4882627/4798895/45920844761507;95-00;STRATUS {яIRRUS} лнрнп+бемрхкърнп  пюдхюр нукюфдем дбсубемрхкър я йнпося 6ЖХК;5762;;;;;;;;;;;3
16341;CRSTR95-922              ;4761509/4592087/4592084/4761507;95-99;STRATUS {яIRRUS)(4662156} лнрнп+бемрхкърнп  пюдхюр нукюфдем дбсубемрхкър я йнпося 6ЖХК;4851;;;;;;;;;;;3
18395;CRSTR95-930              ;5011395AB;95-00;STRATUS {яIRRUS} йнмдемяюрнп йнмдхж (ЯЛ.ЙЮРЮКНЦ);2325;;;;;;;;;;94264K;3
